,address,categories,city,country,latitude,longitude,menus max amount,menus min amount,menus name,postal code,postalCode,province
1007,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,33.99702659,-84.0932849,10.0,10.0,White Pizza,Vinny's New York Pizza & Grill,30097,GA
1008,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,33.99702659,-84.0932849,13.0,13.0,Works Pizza,Vinny's New York Pizza & Grill,30097,GA
1009,2026 S Milledge Ave,"Pizza,Italian Restaurants,Restaurants,Pizza Place",Athens,US,33.9237,-83.37992,5.99,5.99,Cheese Pizza,Bulldawgs Pizza,30605,GA
1010,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Broccoli Pizza,Pronto Pizza,34471,FL
1011,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,17.75,17.75,Cheese Pizza,Pronto Pizza,34471,FL
1012,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,25.75,25.75,Chicken Pizza,Pronto Pizza,34471,FL
1013,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,28.75,28.75,Chicken With Broccoli Pizza,Pronto Pizza,34471,FL
1014,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Eggplant Pizza,Pronto Pizza,34471,FL
1015,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Fresh Tomatoes Pizza,Pronto Pizza,34471,FL
1016,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Hawaiian Pizza,Pronto Pizza,34471,FL
1017,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,26.75,26.75,Meat Lover Pizza,Pronto Pizza,34471,FL
1018,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,20.75,20.75,Meatball Pizza,Pronto Pizza,34471,FL
1019,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,20.75,20.75,Mushroom Pizza,Pronto Pizza,34471,FL
1020,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Onion Pizza,Pronto Pizza,34471,FL
1021,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,20.75,20.75,Pepperoni Pizza,Pronto Pizza,34471,FL
1022,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Peppers Pizza,Pronto Pizza,34471,FL
1023,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,2.75,2.75,Pizza Slice,Pronto Pizza,34471,FL
1024,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,20.75,20.75,Sausage Pizza,Pronto Pizza,34471,FL
1025,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,Spinach Pizza,Pronto Pizza,34471,FL
1026,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,26.75,26.75,Veggie Pizza,Pronto Pizza,34471,FL
1027,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,21.75,21.75,White Pizza,Pronto Pizza,34471,FL
1028,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,29.171678999999997,-82.13436,23.75,23.75,Whole Wheat Veggie Pizza,Pronto Pizza,34471,FL
1029,208 2nd St S,"American Restaurant,Restaurant,Bowling Alley",Sartell,US,45.61487,-94.20777,9.49,9.49,Greek Pizza,Great River Bowl & Partners Pub,56377,MN
1030,11633 San Vicente Blvd,"Italian Restaurant,Cocktail Bar,Bar",Los Angeles,US,34.054241999999995,-118.46323999999998,18.0,18.0,Brunch Pizza,Toscana,90049,Brentwood
1032,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,40.07127,-80.68502,10.0,10.0,Dessert Pizza,Greco's,26003,Mozart
1033,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,40.07127,-80.68502,7.0,7.0,Hawaiian Pizza,Greco's,26003,Mozart
1034,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,40.07127,-80.68502,7.0,7.0,Meat Supreme Pizza,Greco's,26003,Mozart
1035,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,40.07127,-80.68502,5.5,5.5,Pizza,Greco's,26003,Mozart
1036,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,40.07127,-80.68502,8.0,8.0,Pizza Hoagie,Greco's,26003,Mozart
1037,132 S Water St,"Deli / Bodega,Restaurant",Kent,US,41.15317,-81.35845,3.99,3.99,Pizza Bagel,Mr Zubs Deli,44240,OH
1038,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,29.602133000000002,-98.443596,22.95,18.95,Cave Man Pizza,Little Nick's New York Pizzeria,78232,Hollywood Park
1039,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,29.602133000000002,-98.443596,14.95,9.95,Cheese Pizza,Little Nick's New York Pizzeria,78232,Hollywood Park
1040,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,29.602133000000002,-98.443596,17.95,13.95,Marino Pizza,Little Nick's New York Pizzeria,78232,Hollywood Park
1041,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,29.602133000000002,-98.443596,17.95,13.95,Veggie Pizza,Little Nick's New York Pizzeria,78232,Hollywood Park
1042,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,29.602133000000002,-98.443596,15.95,11.95,Virgin White Pizza,Little Nick's New York Pizzeria,78232,Hollywood Park
1043,1604 N State Highway 161,"Pizza Place,Restaurants,Pizza Place Southwest Dallas",Grand Prairie,US,32.763278,-97.028265,11.99,11.99,Greek Pizza,Mr Jims Pizza Inc,75050,TX
1044,1604 N State Highway 161,"Pizza Place,Restaurants,Pizza Place Southwest Dallas",Grand Prairie,US,32.763278,-97.028265,8.99,8.99,White Pizza,Mr Jims Pizza Inc,75050,TX
1045,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,32.46707731,-83.74068329,11.99,11.99,Cheese Pizza,Phat Boyz New York Style Pizzeria,31069,GA
1049,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,32.46707731,-83.74068329,3.99,3.99,Pepperoni Pizza Poppers,Phat Boyz New York Style Pizzeria,31069,GA
1052,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,32.46707731,-83.74068329,6.99,6.99,Philly Cheesesteak Pizza Rolls,Phat Boyz New York Style Pizzeria,31069,GA
1053,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,32.46707731,-83.74068329,6.99,6.99,Pizza Taco Roll,Phat Boyz New York Style Pizzeria,31069,GA
1057,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,46.8759566,-113.9938798,12.95,12.95,Pepperoni Pizza,The Depot,59802,MT
1059,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,46.8759566,-113.9938798,11.95,11.95,Pizza Margherita,The Depot,59802,MT
1061,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,46.8759566,-113.9938798,12.95,12.95,Pizza Special,The Depot,59802,MT
1063,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,46.8759566,-113.9938798,12.95,12.95,Prime Rib Pizza,The Depot,59802,MT
1064,1970 W Market St,"American,Restaurant",Akron,US,41.113334,-81.578683,15.0,15.0,"Specialty Pizza, Preparations Change",Ken Stewart's Grille,44313,OH
1065,1970 W Market St,"American,Restaurant",Akron,US,41.113334,-81.578683,15.0,15.0,Specialty Thin Crust Pizza,Ken Stewart's Grille,44313,OH
1066,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,36.76948,-76.22317,17.99,14.99,Margarita Pizza,Ynot Italian,23320,VA
1067,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,36.76948,-76.22317,2.95,2.95,Pint of Pizza Sauce,Ynot Italian,23320,VA
1068,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,36.76948,-76.22317,7.25,7.25,Pizza Steak,Ynot Italian,23320,VA
1069,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,36.76948,-76.22317,0.35,0.35,Side of Pizza Sauce,Ynot Italian,23320,VA
1070,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,36.76948,-76.22317,19.99,19.99,Stuffed Deluxe Pizza,Ynot Italian,23320,VA
1071,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,15.99,15.99,Bella Pizza,Pizza Bella,15108,Carpolis
1072,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,11.99,11.99,Five Cheese Pizza,Pizza Bella,15108,Carpolis
1073,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,11.99,11.99,Hawaiian Pizza,Pizza Bella,15108,Carpolis
1074,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,19.99,19.99,Mexican Pizza,Pizza Bella,15108,Carpolis
1075,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,4.45,4.45,Pizza Boat,Pizza Bella,15108,Carpolis
1076,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,19.99,19.99,Seafood Pizza,Pizza Bella,15108,Carpolis
1077,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,19.99,19.99,Steak Pizza,Pizza Bella,15108,Carpolis
1078,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,6.59,6.59,Traditional Cheese Pizza,Pizza Bella,15108,Carpolis
1079,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,40.505474,-80.207523,17.99,17.99,Vegetable Pizza,Pizza Bella,15108,Carpolis
1080,21616 Hwy 410,Mexican Restaurant,Bonney Lake,US,47.166262200000006,-122.14124380000001,9.49,9.49,Mexican Pizza,Mazatlan Restaurant,98391,Bonney Lk
1081,10 Old Clairton Rd,"Chicken Restaurants,Caterers,Delicatessens,Take Out Restaurants,American Restaurants,Restaurants,American Restaurant,wich Place,Fried Chicken Joint,Poultry Retail",Pittsburgh,US,40.34019,-79.964893,13.49,13.49,2 Med Pizzas,Chicken Derby Inc,15236,West Mifflin
1082,10 Old Clairton Rd,"Chicken Restaurants,Caterers,Delicatessens,Take Out Restaurants,American Restaurants,Restaurants,American Restaurant,wich Place,Fried Chicken Joint,Poultry Retail",Pittsburgh,US,40.34019,-79.964893,3.99,3.99,French Bread Pizza,Chicken Derby Inc,15236,West Mifflin
1083,10 Old Clairton Rd,"Chicken Restaurants,Caterers,Delicatessens,Take Out Restaurants,American Restaurants,Restaurants,American Restaurant,wich Place,Fried Chicken Joint,Poultry Retail",Pittsburgh,US,40.34019,-79.964893,3.99,3.99,Pizza Bagel,Chicken Derby Inc,15236,West Mifflin
1084,10 Old Clairton Rd,"Chicken Restaurants,Caterers,Delicatessens,Take Out Restaurants,American Restaurants,Restaurants,American Restaurant,wich Place,Fried Chicken Joint,Poultry Retail",Pittsburgh,US,40.34019,-79.964893,3.19,3.19,Pizza Bread,Chicken Derby Inc,15236,West Mifflin
1085,10 Old Clairton Rd,"Chicken Restaurants,Caterers,Delicatessens,Take Out Restaurants,American Restaurants,Restaurants,American Restaurant,wich Place,Fried Chicken Joint,Poultry Retail",Pittsburgh,US,40.34019,-79.964893,7.99,7.99,Pizza Calzones,Chicken Derby Inc,15236,West Mifflin
1086,2141 Lindau Ln,Restaurant,Minneapolis,US,44.856226,-93.241336,16.0,16.0,Blt Pizza,"Cedar + Stone, Urban Table",55425,MN
1087,2141 Lindau Ln,Restaurant,Minneapolis,US,44.856226,-93.241336,18.0,18.0,Breakfast Pizza,"Cedar + Stone, Urban Table",55425,MN
1088,2141 Lindau Ln,Restaurant,Minneapolis,US,44.856226,-93.241336,14.0,14.0,Heirloom Tomato Pizza,"Cedar + Stone, Urban Table",55425,MN
1089,2141 Lindau Ln,Restaurant,Minneapolis,US,44.856226,-93.241336,14.0,14.0,Pulled Chicken Pizza,"Cedar + Stone, Urban Table",55425,MN
1090,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,39.815704,-86.32256,9.0,9.0,Barbecue Chicken Flatbread Pizza,Lola's Bowl and Bistro,46234,IN
1091,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,39.815704,-86.32256,9.0,9.0,Barbecue Flatbread Pizza,Lola's Bowl and Bistro,46234,IN
1092,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,39.815704,-86.32256,9.0,9.0,Greek Flatbread Pizza,Lola's Bowl and Bistro,46234,IN
1093,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,39.815704,-86.32256,9.0,9.0,Hawaiian Flatbread Pizza,Lola's Bowl and Bistro,46234,IN
1094,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,39.815704,-86.32256,9.0,9.0,Pepperoni Flatbread Pizza,Lola's Bowl and Bistro,46234,IN
1095,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,39.815704,-86.32256,9.0,9.0,Spanish Dancer Flatbread Pizza,Lola's Bowl and Bistro,46234,IN
1096,3189 King Ave W,"Pizza,Restaurants",Billings,US,45.75524,-108.59658,10.5,10.5,White Pizza,That Pizza Place,59102,MT
1097,302 N Main St,"Take Out Restaurants,Bars,Mediterranean Restaurants,Restaurants,Middle Eastern Restaurants,Family Style Restaurants,Italian Restaurants,Pizza,Taverns,Greek Restaurants,Night Clubs",Blacksburg,US,37.230979999999995,-80.4148,5.95,5.95,Mozzarella Cheese Pizza,Cellar Restaurant,24060,VA
1098,302 N Main St,"Take Out Restaurants,Bars,Mediterranean Restaurants,Restaurants,Middle Eastern Restaurants,Family Style Restaurants,Italian Restaurants,Pizza,Taverns,Greek Restaurants,Night Clubs",Blacksburg,US,37.230979999999995,-80.4148,5.95,5.95,The Original Cellar Pita Pizza,Cellar Restaurant,24060,VA
1099,302 N Main St,"Take Out Restaurants,Bars,Mediterranean Restaurants,Restaurants,Middle Eastern Restaurants,Family Style Restaurants,Italian Restaurants,Pizza,Taverns,Greek Restaurants,Night Clubs",Blacksburg,US,37.230979999999995,-80.4148,7.5,7.5,White Pizza,Cellar Restaurant,24060,VA
1101,9240 Guy R Brewer Blvd,"Chicken Restaurants,Restaurants,Fast Food Restaurants",Jamaica,US,40.704094,-73.79666,1.0,1.0,Pizza Role,Crown Fried Chicken,11433,Queens
1102,780 SE Bishop Blvd,"Casinos,Restaurants,Bowling Alleys,Bowling Alley,Casino,American Restaurant,Bars,Bowling,American Restaurants,Caterers,Party & Event Planners,Breakfast Brunch & Lunch Restaurants,,Night Clubs",Pullman,US,46.713608,-117.17121000000002,12.99,9.99,Taco Pizza,Zeppoz,99163,WA
1103,242 W Broadway,"Mexican Restaurant,Cocktail Bar,Sports Bar,Mexican Restaurant, Cocktail Bar, and Sports Bar",Gardner,US,42.560815999999996,-71.989132,9.99,9.99,The Classic Mexican Pizza,Southside Grill & Margarita Factory,1440,MA
1104,1730 E Highland Dr,"Pizza,Italian Restaurants,Restaurants,Take Out Restaurants,Pasta,Family Style Restaurants,Italian Restaurant,Fast Food Restaurant",Jonesboro,US,35.82161,-90.68704,4.0,4.0,Pizza Slice,Fazoli's,72401,AR
1105,1730 E Highland Dr,"Pizza,Italian Restaurants,Restaurants,Take Out Restaurants,Pasta,Family Style Restaurants,Italian Restaurant,Fast Food Restaurant",Jonesboro,US,35.82161,-90.68704,11.0,11.0,Whole Pizza,Fazoli's,72401,AR
1107,7270 Victoria Park Ln,"Pizza Place,Restaurant",Rancho Cucamonga,US,34.121604999999995,-117.530045,4.99,4.99,Jr. Pepperoni Pizza,Anya's Pizza,91739,CA
1108,7270 Victoria Park Ln,"Pizza Place,Restaurant",Rancho Cucamonga,US,34.121604999999995,-117.530045,6.25,6.25,Pizza Sandwich,Anya's Pizza,91739,CA
1109,7270 Victoria Park Ln,"Pizza Place,Restaurant",Rancho Cucamonga,US,34.121604999999995,-117.530045,6.25,6.25,Pizza Stick,Anya's Pizza,91739,CA
1110,8605 Highway 107,Mexican Restaurant,Sherwood,US,34.83388252,-92.23210596,5.75,5.75,Mexican Pizza,Senior Tequila,72120,Nlr
1111,16607 Champion Way,"Restaurants,Food and Beverage,French Restaurants,French Restaurant",Sandy,US,45.40385,-122.29588000000001,10.0,10.0,Greek Pizza,Paris Cafe,97055,OR
1112,16607 Champion Way,"Restaurants,Food and Beverage,French Restaurants,French Restaurant",Sandy,US,45.40385,-122.29588000000001,10.0,10.0,Taco Pizza,Paris Cafe,97055,OR
1113,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,12.95,12.95,B.b.q. Chicken Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1114,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,10.95,10.95,Cheese Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1115,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,12.95,12.95,Hawaiian Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1116,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,11.95,11.95,Pepperoni Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1117,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,12.95,12.95,Roasted Vegetable Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1118,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,12.95,12.95,Spicy Meat Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1119,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,34.1847928,-118.8856,12.95,12.95,The Everything Pizza,The Cheesecake Factory - Thousand Oaks,91360,CA
1120,363 W 46th St,"American Restaurants,Bars & Pubs,Bar, Burger Joint, and Sports Bar,Bar,Burger Joint,Sports Bar",New York,US,40.760795,-73.989928,13.0,13.0,Buffalo Chicken Pizza,House of Brews,10036,Nyc
1121,363 W 46th St,"American Restaurants,Bars & Pubs,Bar, Burger Joint, and Sports Bar,Bar,Burger Joint,Sports Bar",New York,US,40.760795,-73.989928,13.0,13.0,House of Brews Breakfast Pizza,House of Brews,10036,Nyc
1123,310 S California Ave,"coffee shop,Coffee Shop and Caf,Caf��,Café",Palo Alto,US,37.42731435,-122.14405420000001,8.9,8.9,Pizza,Printers Inc Cafe,94306,CA
1124,465 Buckland Rd,"Food and Beverage,Pizza Place",South Windsor,US,41.823402,-72.55363228,18.75,12.25,Fajita Pizza,Campion's Pizza,6074,Wapping
1125,465 Buckland Rd,"Food and Beverage,Pizza Place",South Windsor,US,41.823402,-72.55363228,4.99,4.99,"Max, S Pepperoni Pizza",Campion's Pizza,6074,Wapping
1126,465 Buckland Rd,"Food and Beverage,Pizza Place",South Windsor,US,41.823402,-72.55363228,18.75,13.25,Pazzo Pizza,Campion's Pizza,6074,Wapping
1127,465 Buckland Rd,"Food and Beverage,Pizza Place",South Windsor,US,41.823402,-72.55363228,18.75,12.25,Philly Cheese Pizza,Campion's Pizza,6074,Wapping
1134,1829 Eastgate Rd,"Pizza,Italian Restaurants,Restaurants",Toledo,US,41.60682,-83.65281,5.95,5.95,Pizza,Gino's Pizza,43614,OH
1135,519 Germantown Pike,Japanese Restaurant,Lafayette Hill,US,40.08662,-75.25230400000001,4.25,4.25,Chinese Pizza,Kimono Japanese & Chinese Restaurant,19444,PA
1136,380 Route 909,Pizza Place,Verona,US,40.52745557,-79.81074983,15.95,15.95,Breakfast Pizza,Somma Pizza & Sports Bar,15147,PA
1137,11800 W Broad St,Pizza Place,Henrico,US,37.65667639,-77.61892303,116.99,116.99,Pizza,California Pizza Kitchen,23233,VA
1138,11800 W Broad St,Pizza Place,Henrico,US,37.65667639,-77.61892303,14.59,14.59,The Original Bbq Chicken Pizza,California Pizza Kitchen,23233,VA
1139,11800 W Broad St,Pizza Place,Henrico,US,37.65667639,-77.61892303,16.29,16.29,The Original Bbq Chicken Pizza,California Pizza Kitchen,23233,VA
1140,11800 W Broad St,Pizza Place,Henrico,US,37.65667639,-77.61892303,12.49,12.49,White Pizza,California Pizza Kitchen,23233,VA
1141,5770 W Irlo Bronson Memorial Hwy,Gift Shop,Kissimmee,US,28.328843,-81.51588000000001,4.95,4.95,Pizza,Lucky Mouse Chinese Gifts,34746,FL
1142,2811 Nostrand Ave,"Restaurant,Food,Bakery,Tea Room",Brooklyn,US,40.61569,-73.944496,11.0,11.0,Pizza Sem Puce,Tea For Two Lite,11229,NY
1150,191 San Felipe Rd,"Caterers,Restaurants,Pizza Place,Pizza",Hollister,US,36.858784,-121.40163000000001,5.49,5.49,Master Pizzas,Straw Hat Pizza,95023,CA
1152,572 2nd Ave,Italian Restaurant,Troy,US,42.77473147,-73.67688169,7.25,7.25,Pizza Bianca,Verdile's,12182,Pleasantdale
1153,650 Westchester Ave,"Spanish Restaurant,Latin American Restaurant,Latin American Restaurant and Spanish Restaurant West Bronx",Bronx,US,40.81603,-73.90865,10.0,10.0,Pizza Del Giorno,Paloma's Pasta Cafe,10455,NY
1155,Goat Is,"Scenic Lookout,Caverns & Caves,Nature & Parks",Niagara Falls,US,43.08242995,-79.07126427,8.95,8.95,Cheese Pizza,Cave of The Winds,14303,NY
1156,510 S Mason Rd,"Automotive,Vehicle Service and Repair,Pizza Place,Pizza Place West Memorial",Katy,US,29.776645000000002,-95.753157,10.0,10.0,Alfredo Pizza,Maaco Collision Repair & Auto Painting,77450,TX
1157,510 S Mason Rd,"Automotive,Vehicle Service and Repair,Pizza Place,Pizza Place West Memorial",Katy,US,29.776645000000002,-95.753157,14.0,14.0,Four Seasons Pizza,Maaco Collision Repair & Auto Painting,77450,TX
1158,510 S Mason Rd,"Automotive,Vehicle Service and Repair,Pizza Place,Pizza Place West Memorial",Katy,US,29.776645000000002,-95.753157,11.5,11.5,Margherita Pizza,Maaco Collision Repair & Auto Painting,77450,TX
1159,510 S Mason Rd,"Automotive,Vehicle Service and Repair,Pizza Place,Pizza Place West Memorial",Katy,US,29.776645000000002,-95.753157,14.0,14.0,Napoli Pizza,Maaco Collision Repair & Auto Painting,77450,TX
